conflict_id,artifact_id,artifact_name,slot,slot_label,source_id,source_title,record_id,record_name,raw_values,normalized_values,subject_parts,text_support,value_support_detail,text_snippet,text_path,image_support,preferred_image,image_count,image_directory,audit_flags
conflict:gq-object-637f5152f3:inscriber,gq-object-637f5152f3,无名琴 · Gq00041 / Yjzq00040,inscriber,题刻者,Yjzq,一见钟琴,Yjzq00040,无名琴 · Yjzq00040,张敬修 | 秦瓦生,张敬修 | 秦瓦生,40_龙池,supported,张敬修 [supported_exact:1] | 秦瓦生 [supported_exact:1]," 面呈小蛇腹断, 底有零星蛇腹断, 距角胎; 蚌徽; 檀木雁足, 足底刻五角梅花形, 为肩配; 车方形池沼。 龙池内纳音右阴刻""崇祯癸未张敬修为""; 纳音左接刻""君重词兄制""。龙池纳音中从右至左刻三行字: ""同治癸酉秋, 友人以旧琴见赠。观其纹, 沟她断断, 心知其为……崇祯癸未字, 识历世殆二百余年矣,",/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Yjzq-txt-id/Yjzq00040.txt,record_images_only,qimian.jpg,4,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Yjzq00040,
conflict:gq-object-007f5a5880:duanwen,gq-object-007f5a5880,无名琴 · Gq00052 / Yjzq00052,duanwen,断纹,Gq,古琴,Gq00052,无名琴 · Gq00052,重髹黑漆,重髹黑漆,52_琴底 | 52_琴面,supported,重髹黑漆 [supported_exact:1],15.5、肩宽19.2、肩厚5.1、尾宽12.9、尾厚4.35厘米 此琴无名。木质面桐底梓。 鹿角霜灰，通体重髹黑漆。池沼皆为长方形，龙池22.8×2.2、凤沼10.8×2.2厘米，纳音微拱。蚌徽，檀木岳山、雁足及琴尾附件为后配。无款识。 此琴系1954年重庆市文化局拨交，交来时琴尾贴有一张小纸条，上书“捐,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Gq-txt-id/Gq00052.txt,attribute_linked,qimian.jpg,4,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Gq00052,mixed_subject_scope
conflict:gq-object-007f5a5880:duanwen,gq-object-007f5a5880,无名琴 · Gq00052 / Yjzq00052,duanwen,断纹,Yjzq,一见钟琴,Yjzq00052,无名琴 · Yjzq00052,无断纹,无断纹,52_无名琴,supported,无断纹 [supported_exact:1],此琴无名，通长 124 厘米、肩宽 19.2 厘米、肩厚 5.1 厘米。 面桐底梓，后髹黑漆，鹿角灰胎，表面无断纹；蚌徽，后配檀木岳尾足，长方池沼；无文字题识。 此琴系 1954 年重庆市文化局拨交，交来时琴尾贴有一张小纸条，上书“捐赠人王仁辅”六字。此王仁辅不知是否为近代书画篆刻家浙江鄞县人王仁辅,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Yjzq-txt-id/Yjzq00052.txt,attribute_linked,qimian.jpg,5,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Yjzq00052,
conflict:gq-object-007f5a5880:material,gq-object-007f5a5880,无名琴 · Gq00052 / Yjzq00052,material,材质,Gq,古琴,Gq00052,无名琴 · Gq00052,桐木 | 梓木 | 面桐底梓,桐木 | 梓木 | 面桐底梓,52_无名琴 | 52_琴底 | 52_琴面,partial,桐木 [not_found:0.2] | 梓木 [not_found:0.2] | 面桐底梓 [supported_exact:1],尼式 通长124、隐间115.5、肩宽19.2、肩厚5.1、尾宽12.9、尾厚4.35厘米 此琴无名。木质面桐底梓。 鹿角霜灰，通体重髹黑漆。池沼皆为长方形，龙池22.8×2.2、凤沼10.8×2.2厘米，纳音微拱。蚌徽，檀木岳山、雁足及琴尾附件为后配。无款识。 此琴系1954年重庆市文化局拨交，交来时琴尾,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Gq-txt-id/Gq00052.txt,attribute_linked,qimian.jpg,4,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Gq00052,mixed_subject_scope | value_not_found_in_text
conflict:gq-object-007f5a5880:material,gq-object-007f5a5880,无名琴 · Gq00052 / Yjzq00052,material,材质,Yjzq,一见钟琴,Yjzq00052,无名琴 · Yjzq00052,面桐底梓,面桐底梓,52_无名琴,supported,面桐底梓 [supported_exact:1],此琴无名，通长 124 厘米、肩宽 19.2 厘米、肩厚 5.1 厘米。 面桐底梓，后髹黑漆，鹿角灰胎，表面无断纹；蚌徽，后配檀木岳尾足，长方池沼；无文字题识。 此琴系 1954 年重庆市文化局拨交，交来时琴尾贴有一张小纸条，上书“捐赠人王仁辅”六字。此王仁辅不知是否,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Yjzq-txt-id/Yjzq00052.txt,attribute_linked,qimian.jpg,5,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Yjzq00052,
conflict:gq-object-007f5a5880:ash,gq-object-007f5a5880,无名琴 · Gq00052 / Yjzq00052,ash,灰胎,Gq,古琴,Gq00052,无名琴 · Gq00052,鹿角霜灰,鹿角霜灰,52_无名琴 | 52_琴面,supported,鹿角霜灰 [supported_exact:1],124、隐间115.5、肩宽19.2、肩厚5.1、尾宽12.9、尾厚4.35厘米 此琴无名。木质面桐底梓。 鹿角霜灰，通体重髹黑漆。池沼皆为长方形，龙池22.8×2.2、凤沼10.8×2.2厘米，纳音微拱。蚌徽，檀木岳山、雁足及琴尾附件为后配。无款识。 此琴系1954年重庆市文化局拨交，交来时琴尾贴有一张小,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Gq-txt-id/Gq00052.txt,attribute_linked,qimian.jpg,4,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Gq00052,mixed_subject_scope
conflict:gq-object-007f5a5880:ash,gq-object-007f5a5880,无名琴 · Gq00052 / Yjzq00052,ash,灰胎,Yjzq,一见钟琴,Yjzq00052,无名琴 · Yjzq00052,鹿角灰胎,鹿角灰胎,52_无名琴,supported,鹿角灰胎 [supported_exact:1],此琴无名，通长 124 厘米、肩宽 19.2 厘米、肩厚 5.1 厘米。 面桐底梓，后髹黑漆，鹿角灰胎，表面无断纹；蚌徽，后配檀木岳尾足，长方池沼；无文字题识。 此琴系 1954 年重庆市文化局拨交，交来时琴尾贴有一张小纸条，上书“捐赠人王仁辅”六字。此王仁辅不知是否为近代书画篆刻家浙江,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Yjzq-txt-id/Yjzq00052.txt,attribute_linked,qimian.jpg,5,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Yjzq00052,
conflict:gq-object-007f5a5880:component_material,gq-object-007f5a5880,无名琴 · Gq00052 / Yjzq00052,component_material,配件材质,Gq,古琴,Gq00052,无名琴 · Gq00052,檀木,檀木,52_岳山 | 52_无名琴 | 52_琴尾附件 | 52_雁足,supported,檀木 [supported_exact:1],。 鹿角霜灰，通体重髹黑漆。池沼皆为长方形，龙池22.8×2.2、凤沼10.8×2.2厘米，纳音微拱。蚌徽，檀木岳山、雁足及琴尾附件为后配。无款识。 此琴系1954年重庆市文化局拨交，交来时琴尾贴有一张小纸条，上书“捐赠人王仁辅”六字。此王仁辅不知是否为近代书画篆刻家浙江鄞县人王仁辅，待考。 鉴定组认为,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Gq-txt-id/Gq00052.txt,attribute_linked,qimian.jpg,4,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Gq00052,mixed_subject_scope
conflict:gq-object-007f5a5880:component_material,gq-object-007f5a5880,无名琴 · Gq00052 / Yjzq00052,component_material,配件材质,Yjzq,一见钟琴,Yjzq00052,无名琴 · Yjzq00052,檀木岳尾足,檀木岳尾足,52_无名琴,supported,檀木岳尾足 [supported_exact:1],长 124 厘米、肩宽 19.2 厘米、肩厚 5.1 厘米。 面桐底梓，后髹黑漆，鹿角灰胎，表面无断纹；蚌徽，后配檀木岳尾足，长方池沼；无文字题识。 此琴系 1954 年重庆市文化局拨交，交来时琴尾贴有一张小纸条，上书“捐赠人王仁辅”六字。此王仁辅不知是否为近代书画篆刻家浙江鄞县人王仁辅，待考。 此琴为明末琴,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Yjzq-txt-id/Yjzq00052.txt,attribute_linked,qimian.jpg,5,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Yjzq00052,
conflict:gq-object-08ea5ebdc1:material,gq-object-08ea5ebdc1,无名琴 · Gq00070 / Yjzq00082,material,材质,Gq,古琴,Gq00070,无名琴 · Gq00070,杉木,杉木,70_无名琴 | 70_琴底 | 70_琴面,not_found,杉木 [not_found:0.2],34. “大吕” 款琴 清 (1644～1911年) 仲尼式 通长119.4、隐间108、肩宽20.4、肩厚5、尾宽14、尾厚（残）4.7厘米 20世纪50年代重庆市博物馆收藏 此琴无名。木质面底皆杉。 薄瓦灰胎，髹黑漆，面漆有一处裂纹。池沼皆长方形。龙池19.2×2.1、凤沼10×2.1厘米。龙池内纳音下陷为浅圆槽状；凤沼内纳音原作浅圆槽状，后用木块将其下,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Gq-txt-id/Gq00070.txt,attribute_linked,qimian.jpg,4,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Gq00070,mixed_subject_scope | value_not_found_in_text
conflict:gq-object-08ea5ebdc1:material,gq-object-08ea5ebdc1,无名琴 · Gq00070 / Yjzq00082,material,材质,Yjzq,一见钟琴,Yjzq00082,无名琴 · Yjzq00082,杉木 | 梓木 | 黑漆,杉木 | 梓木 | 黑漆,82_无名琴 | 82_琴底 | 82_琴面,partial,杉木 [not_found:0.2] | 梓木 [not_found:0.2] | 黑漆 [supported_exact:1],此琴无名，通长119.4厘米、肩宽20.4厘米、肩厚5厘米。 面杉底梓，通体黑漆，薄瓦灰胎，无断纹；蚌徽，红木岳尾足；龙池纳音上墨书“大吕”。大吕为古代十二律之一，排列于黄钟之后，其音比黄钟高半个音程，约相当于西乐中的C。,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Yjzq-txt-id/Yjzq00082.txt,attribute_linked,qimian.jpg,6,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Yjzq00082,mixed_subject_scope | value_not_found_in_text
conflict:gq-object-08ea5ebdc1:component_material,gq-object-08ea5ebdc1,无名琴 · Gq00070 / Yjzq00082,component_material,配件材质,Gq,古琴,Gq00070,无名琴 · Gq00070,红木,红木,70_无名琴 | 70_琴尾,supported,红木 [supported_exact:1],2×2.1、凤沼10×2.1厘米。龙池内纳音下陷为浅圆槽状；凤沼内纳音原作浅圆槽状，后用木块将其下段2/3补平。蚌徽，红木岳山、雁足及琴尾附件。 龙池纳音中自尾至首墨书“大吕”二字。 大吕为古代十二律之一，排列于黄钟之后。本书第33号琴凤沼纳音上有墨书“黄钟”，与此琴当为同列。 琴底 琴头 龙池纳音中墨,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Gq-txt-id/Gq00070.txt,attribute_linked,qimian.jpg,4,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Gq00070,mixed_subject_scope
conflict:gq-object-08ea5ebdc1:component_material,gq-object-08ea5ebdc1,无名琴 · Gq00070 / Yjzq00082,component_material,配件材质,Yjzq,一见钟琴,Yjzq00082,无名琴 · Yjzq00082,墨书 | 红木,墨书 | 红木,82_尾足 | 82_岳 | 82_无名琴 | 82_龙池,supported,墨书 [supported_exact:1] | 红木 [supported_exact:1],米、肩宽20.4厘米、肩厚5厘米。 面杉底梓，通体黑漆，薄瓦灰胎，无断纹；蚌徽，红木岳尾足；龙池纳音上墨书“大吕”。大吕为古代十二律之一，排列于黄钟之后，其音比黄钟高半个音程，约相当于西乐中的C。,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Yjzq-txt-id/Yjzq00082.txt,attribute_linked,qimian.jpg,6,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Yjzq00082,mixed_subject_scope
conflict:gq-object-d22a6ae355:form,gq-object-d22a6ae355,来凰,form,形制,CQL,藏琴录,CQL016,来凰,仲尼式 | 长方形,仲尼式 | 长方形,16_凤沼 | 16_来凰 | 16_龙池,supported,仲尼式 [supported_exact:1] | 长方形 [supported_exact:1],唐仲尼式『来凰』七弦琴 仲尼式，紫粟壳色，琴面和琴背密布冰裂断、牛毛断、龟背断，八徽以下牛毛断尤其明显。侧墙无断纹。长方形龙池、凤沼，龙池内右侧刻“雷霄制”，左侧刻“赤城朱致远重修”；凤沼内右侧刻“清同治十二,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL016.txt,attribute_linked,qintou.jpg,11,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL016,mixed_subject_scope
conflict:gq-object-d22a6ae355:form,gq-object-d22a6ae355,来凰,form,形制,QNQY,千年清音,QNQY041,来凰,长方形,长方形,41_龙池,supported,长方形 [supported_exact:1],然而清晰，且极有规律，琴面和琴背密布冰裂纹断、牛毛断、龟背断，八徽以下牛毛断纹尤其明显，侧墙全无断纹，可知其经过剖腹。长方形龙池、凤沼。 龙池上方有杨宗稷题名“来凰”，下有楷书题刻：“庚戌春予得鸣凤，为怡府二十四琴斋物，后得廿余琴，皆非其偶，惟此足以匹之，益征雷霄制赤城朱致远重修款非伪作，喜极，因以来凰名,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY041.txt,attribute_linked,qimian.jpg,7,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY041,
conflict:gq-object-d22a6ae355:dating_assessment,gq-object-d22a6ae355,来凰,dating_assessment,断代判断,CQL,藏琴录,CQL016,来凰,元代 | 盛唐开元年间,元代 | 盛唐开元年间,16_朱致远 | 16_雷霄,supported,元代 [supported_exact:1] | 盛唐开元年间 [supported_exact:1],，出自四川斫琴世家——雷家，与雷威同为雷家斫琴第一代，为盛唐开元年间人。 朱致远，浙江天台（古称赤城）人，元代著名斫琴家，与严清古、施溪云齐名，所斫之琴，大气沉稳，浑圆中隐有唐风，为元琴之最精者，多署“赤城朱致远制”“赤城慎斋朱致远”等。 1953年徐桴后人捐赠 琴长 120.4 厘米，隐间 110.7,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL016.txt,record_images_non_diagnostic,mingwen.jpg,11,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL016,mixed_subject_scope
conflict:gq-object-d22a6ae355:dating_assessment,gq-object-d22a6ae355,来凰,dating_assessment,断代判断,QNQY,千年清音,QNQY041,来凰,盛唐开元时期,盛唐开元时期,41_来凰,supported,盛唐开元时期 [supported_exact:1],沼腹内有刻款：“清同治十二年岳阳李绥复修”。雷霄，唐代著名斫琴名匠，出自四川斫琴世家——雷家，与雷威同为雷家斫琴第一代，为盛唐开元时期人。朱致远，浙江天台（古称赤城）人，元朝著名斫琴家，与严清古、施溪云齐名，其所斫之琴，大气沉稳，浑圆中隐有唐风，为元琴之最精者，多署“赤城朱致远制”“赤城慎斋朱致远”等。 此琴面,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY041.txt,record_images_non_diagnostic,mingwen.jpg,7,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY041,
conflict:gq-object-d22a6ae355:duanwen,gq-object-d22a6ae355,来凰,duanwen,断纹,CQL,藏琴录,CQL016,来凰,冰裂断 | 牛毛断 | 龟背断,冰裂断 | 牛毛断 | 龟背断,16_来凰 | 16_琴底 | 16_琴面,supported,冰裂断 [supported_exact:1] | 牛毛断 [supported_exact:1] | 龟背断 [supported_exact:1],唐仲尼式『来凰』七弦琴 仲尼式，紫粟壳色，琴面和琴背密布冰裂断、牛毛断、龟背断，八徽以下牛毛断尤其明显。侧墙无断纹。长方形龙池、凤沼，龙池内右侧刻“雷霄制”，左侧刻“赤城朱致远重修”；凤沼内右侧刻“清同治十二年”，左侧刻“岳阳李绥复修”。轸池下有杨宗稷所刻琴名,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL016.txt,attribute_linked,qindi.jpg,11,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL016,mixed_subject_scope
conflict:gq-object-d22a6ae355:duanwen,gq-object-d22a6ae355,来凰,duanwen,断纹,QNQY,千年清音,QNQY041,来凰,冰裂纹断、牛毛断、龟背断,冰裂纹断、牛毛断、龟背断,41_来凰 | 41_琴底 | 41_琴面,supported,冰裂纹断、牛毛断、龟背断 [supported_exact:1],浙江省博物馆藏 通体髹黑漆，发紫栗壳色，漆色沉稳古朴，纯鹿角灰胎，灰胎较厚。断纹自然而清晰，且极有规律，琴面和琴背密布冰裂纹断、牛毛断、龟背断，八徽以下牛毛断纹尤其明显，侧墙全无断纹，可知其经过剖腹。长方形龙池、凤沼。 龙池上方有杨宗稷题名“来凰”，下有楷书题刻：“庚戌春予得鸣凤，为怡府二十四琴斋物，后得廿余琴，皆非其偶，,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY041.txt,attribute_linked,qimian.jpg,7,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY041,mixed_subject_scope
conflict:gq-object-d22a6ae355:lacquer,gq-object-d22a6ae355,来凰,lacquer,漆色,CQL,藏琴录,CQL016,来凰,紫粟壳色,紫粟壳色,16_来凰,supported,紫粟壳色 [supported_exact:1],唐仲尼式『来凰』七弦琴 仲尼式，紫粟壳色，琴面和琴背密布冰裂断、牛毛断、龟背断，八徽以下牛毛断尤其明显。侧墙无断纹。长方形龙池、凤沼，龙池内右侧刻“雷霄制”，左侧刻“赤城朱致远重修”；凤沼内右侧刻“清同治十二年”，左侧刻“岳阳李绥复修”。,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL016.txt,attribute_linked,qindi.jpg,11,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL016,
conflict:gq-object-d22a6ae355:lacquer,gq-object-d22a6ae355,来凰,lacquer,漆色,QNQY,千年清音,QNQY041,来凰,黑漆发紫栗壳色,黑漆发紫栗壳色漆,41_来凰,supported,黑漆发紫栗壳色 [supported_normalized:0.95],"唐仲尼式“来凰”七弦琴 琴长120.4厘米, 隐间110.7厘米, 额宽5.8厘米, 肩宽20.7厘米, 尾宽13.5厘米, 厚5.6厘米 1953 年徐圣禅后人捐赠，浙江省博物馆藏 通体髹黑漆，发紫栗壳色，漆色沉稳古朴，纯鹿角灰胎，灰胎较厚。断纹自然而清晰，且极有规律，琴面和琴背密布冰裂纹断、牛毛断、龟背断，八徽以下牛毛断纹尤其明显，侧墙全无断纹，可知其经",/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY041.txt,attribute_linked,qimian.jpg,7,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY041,
conflict:gq-object-d22a6ae355:provenance,gq-object-d22a6ae355,来凰,provenance,递藏与来源,CQL,藏琴录,CQL016,来凰,怡府二十四琴斋,怡府二十四琴斋,16_来凰,supported,怡府二十四琴斋 [supported_exact:1],年”，左侧刻“岳阳李绥复修”。轸池下有杨宗稷所刻琴名“来凰”，其下题刻“庚戌（1910）春，予得鸣凤为怡府二十四琴斋物，后得廿余琴，皆非其偶，惟此足以匹之，益徵雷霄制赤城朱致远重修款非伪作，喜极，因以来凰名。铭曰：‘有凰求偶兮，翱翔三年，良材邂逅兮，九德兼全，凰兮凰兮，天假之缘。’”落款“壬子（1912）腊日，九,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL016.txt,record_images_non_diagnostic,mingwen.jpg,11,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL016,
conflict:gq-object-d22a6ae355:provenance,gq-object-d22a6ae355,来凰,provenance,递藏与来源,QNQY,千年清音,QNQY041,来凰,徐圣禅后人 | 浙江省博物馆,徐圣禅后人 | 浙江省博物馆,41_来凰,supported,徐圣禅后人 [supported_exact:1] | 浙江省博物馆 [supported_exact:1],"4厘米, 隐间110.7厘米, 额宽5.8厘米, 肩宽20.7厘米, 尾宽13.5厘米, 厚5.6厘米 1953 年徐圣禅后人捐赠，浙江省博物馆藏 通体髹黑漆，发紫栗壳色，漆色沉稳古朴，纯鹿角灰胎，灰胎较厚。断纹自然而清晰，且极有规律，琴面和琴背密布冰裂纹断、牛毛断、龟背断，八徽以下牛毛断纹尤其明显，侧墙全无",/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY041.txt,record_images_non_diagnostic,mingwen.jpg,7,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY041,
conflict:gq-object-d22a6ae355:inscription,gq-object-d22a6ae355,来凰,inscription,铭文,CQL,藏琴录,CQL016,来凰,岳阳李绥复修 | 来凰 | 清同治十二年 | 赤城朱致远重修 | 雷霄制,岳阳李绥复修 | 来凰 | 清同治十二年 | 赤城朱致远重修 | 雷霄制,16_凤沼 | 16_轸池 | 16_龙池,supported,岳阳李绥复修 [supported_exact:1] | 来凰 [supported_exact:1] | 清同治十二年 [supported_exact:1] | 赤城朱致远重修 [supported_exact:1] | 雷霄制 [supported_exact:1],形龙池、凤沼，龙池内右侧刻“雷霄制”，左侧刻“赤城朱致远重修”；凤沼内右侧刻“清同治十二年”，左侧刻“岳阳李绥复修”。轸池下有杨宗稷所刻琴名“来凰”，其下题刻“庚戌（1910）春，予得鸣凤为怡府二十四琴斋物，后得廿余琴，皆非其偶，惟此足以匹之，益徵雷霄制赤城朱致远重修款非伪作，喜极，因以来凰名。铭曰：‘有凰求偶,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/CQL-txt-id/CQL016.txt,attribute_linked,mingwen.jpg,11,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/CQL016,mixed_subject_scope
conflict:gq-object-d22a6ae355:inscription,gq-object-d22a6ae355,来凰,inscription,铭文,QNQY,千年清音,QNQY041,来凰,清同治十二年岳阳李绥复修 | 雷霄制赤城朱致远重修,清同治十二年岳阳李绥复修 | 雷霄制赤城朱致远重修,41_凤沼 | 41_龙池,supported,清同治十二年岳阳李绥复修 [supported_exact:1] | 雷霄制赤城朱致远重修 [supported_exact:1],斋的“鸣凤”可相媲美，所以借乐府琴曲《凤求凰》来命名此琴。 龙池腹腔内有刻款：“雷霄制赤城朱致远重修”，凤沼腹内有刻款：“清同治十二年岳阳李绥复修”。雷霄，唐代著名斫琴名匠，出自四川斫琴世家——雷家，与雷威同为雷家斫琴第一代，为盛唐开元时期人。朱致远，浙江天台（古称赤城）人，元朝著名斫琴家，与严清古、施溪云齐名，其所斫之琴,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY041.txt,attribute_linked,mingwen.jpg,7,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY041,mixed_subject_scope
conflict:gq-object-b688f82946:dating,gq-object-b688f82946,松石间意,dating,年代,Gq,古琴,Gq00020,松石间意,北宋(960~1127年),北宋,20_松石间意,supported,北宋(960~1127年) [supported_exact:1],5. “松石间意”琴 北宋（960～1127年） 仲尼式 通长122.5、隐间113.8、肩宽19.2、肩厚5.3、尾宽13.8、尾厚4.8厘米 此琴木质面桐底梓。鹿角霜灰，通体黑漆，光亮如新，发小蛇腹断、流水断和牛毛断。池沼皆作长方形，有贴格,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Gq-txt-id/Gq00020.txt,record_images_non_diagnostic,mingwen.jpg,14,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Gq00020,
conflict:gq-object-b688f82946:dating,gq-object-b688f82946,松石间意,dating,年代,QNQY,千年清音,QNQY053,松石间意,北宋,北宋,53_松石间意,supported,北宋 [supported_exact:1],北宋仲尼式“松石间意”七弦琴 琴长 122.5 厘米，隐间 113.8 厘米，肩宽 19.2 厘米，尾宽 13.8 厘米，肩厚 5.3 厘米，尾厚 4.8 厘米 重庆中国三峡博物馆藏 琴面桐底梓，鹿角霜灰,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY053.txt,record_images_non_diagnostic,mingwen.jpg,5,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY053,
conflict:gq-object-b688f82946:form,gq-object-b688f82946,松石间意,form,形制,Gq,古琴,Gq00020,松石间意,仲尼式,仲尼式,20_松石间意,supported,仲尼式 [supported_exact:1],5. “松石间意”琴 北宋（960～1127年） 仲尼式 通长122.5、隐间113.8、肩宽19.2、肩厚5.3、尾宽13.8、尾厚4.8厘米 此琴木质面桐底梓。鹿角霜灰，通体黑漆，光亮如新，发小蛇腹断、流水断和牛毛断。池沼皆作长方形，有贴格，龙池,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Gq-txt-id/Gq00020.txt,attribute_linked,qimian.jpg,14,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Gq00020,
conflict:gq-object-b688f82946:form,gq-object-b688f82946,松石间意,form,形制,QNQY,千年清音,QNQY053,松石间意,仲尼式 | 长方形,仲尼式 | 长方形,53_凤沼 | 53_松石间意 | 53_龙池,supported,仲尼式 [supported_exact:1] | 长方形 [supported_exact:1],北宋仲尼式“松石间意”七弦琴 琴长 122.5 厘米，隐间 113.8 厘米，肩宽 19.2 厘米，尾宽 13.8 厘米，肩厚 5.3 厘米，尾厚 4.8 厘米 重庆中国三峡博物馆藏 琴面桐底梓，鹿角霜灰，通体,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY053.txt,attribute_linked,qimian.jpg,5,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY053,mixed_subject_scope
conflict:gq-object-b688f82946:material,gq-object-b688f82946,松石间意,material,材质,Gq,古琴,Gq00020,松石间意,桐木 | 梓木 | 面桐底梓,桐木 | 梓木 | 面桐底梓,20_松石间意 | 20_琴底 | 20_琴面,partial,桐木 [not_found:0.2] | 梓木 [not_found:0.2] | 面桐底梓 [supported_exact:1],年） 仲尼式 通长122.5、隐间113.8、肩宽19.2、肩厚5.3、尾宽13.8、尾厚4.8厘米 此琴木质面桐底梓。鹿角霜灰，通体黑漆，光亮如新，发小蛇腹断、流水断和牛毛断。池沼皆作长方形，有贴格，龙池21.9×2.4、凤沼10.6×2.3厘米。纳音微拱。黄金徽，檀木岳山及琴尾附件，七个和田玉轸、一对和,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/Gq-txt-id/Gq00020.txt,attribute_linked,qimian.jpg,14,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/Gq00020,mixed_subject_scope | value_not_found_in_text
conflict:gq-object-b688f82946:material,gq-object-b688f82946,松石间意,material,材质,QNQY,千年清音,QNQY053,松石间意,桐木 | 梓木 | 琴面桐底梓,桐木 | 梓木 | 琴面桐底梓,53_松石间意 | 53_琴底 | 53_琴面,partial,桐木 [not_found:0.2] | 梓木 [not_found:0.2] | 琴面桐底梓 [supported_exact:1],隐间 113.8 厘米，肩宽 19.2 厘米，尾宽 13.8 厘米，肩厚 5.3 厘米，尾厚 4.8 厘米 重庆中国三峡博物馆藏 琴面桐底梓，鹿角霜灰，通体黑漆，光亮如新，发小蛇腹断、流水断和牛毛断。池沼皆作长方形，有贴格，龙池长21.9厘米，宽2.4厘米，凤沼长10.6厘米，宽2.3厘米。纳音微拱。黄金徽，,/Users/yudong/Desktop/KGExplorer/backend/data/raw/text/QNQY-txt-id/QNQY053.txt,attribute_linked,qimian.jpg,5,/Users/yudong/Desktop/KGExplorer/backend/data/raw/image/QNQY053,mixed_subject_scope | value_not_found_in_text
